segment,name,exchange,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,trading_symbol,qty_multiplier,isin,security_type,mtf_enabled,mtf_bracket,short_name
NSE_EQ,UFLEX LIMITED,NSE,EQ,NSE_EQ|INE516A01017,1.0,100000.0,1053,5.0,UFLEX,1.0,INE516A01017,NORMAL,True,35.0,Uflex
NSE_EQ,PHYSICSWALLAH LIMITED,NSE,EQ,NSE_EQ|INE0LP301011,1.0,100000.0,759723,1.0,PWL,1.0,INE0LP301011,NORMAL,True,35.0,
NSE_EQ,SMC GLOBAL SECURITIES LTD,NSE,EQ,NSE_EQ|INE103C01036,1.0,100000.0,2320,1.0,SMCGLOBAL,1.0,INE103C01036,NORMAL,True,35.69,SMC Global Securities
NSE_EQ,ELECON ENG. CO. LTD,NSE,EQ,NSE_EQ|INE205B01031,1.0,100000.0,13643,5.0,ELECON,1.0,INE205B01031,NORMAL,True,37.75,Elecon Eng. Co.
NSE_EQ,TTK PRESTIGE LTD,NSE,EQ,NSE_EQ|INE690A01028,1.0,100000.0,3546,5.0,TTKPRESTIG,1.0,INE690A01028,NORMAL,True,35.0,TTK Prestige
NSE_EQ,CESC LTD,NSE,EQ,NSE_EQ|INE486A01021,1.0,100000.0,628,1.0,CESC,1.0,INE486A01021,NORMAL,True,30.49,CESC
NSE_EQ,RAMKRISHNA FORGINGS LTD,NSE,EQ,NSE_EQ|INE399G01023,1.0,100000.0,11411,5.0,RKFORGE,1.0,INE399G01023,NORMAL,True,32.27,Ramkrishna Forgings
NSE_EQ,S. P. APPARELS LIMITED,NSE,EQ,NSE_EQ|INE212I01016,1.0,100000.0,18252,5.0,SPAL,1.0,INE212I01016,NORMAL,True,38.18,S. P. Apparels
NSE_EQ,PI INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE603J01030,1.0,100000.0,24184,10.0,PIIND,1.0,INE603J01030,NORMAL,True,26.93,PI Industries
NSE_EQ,INDIAN RENEWABLE ENERGY,NSE,EQ,NSE_EQ|INE202E01016,1.0,100000.0,20261,1.0,IREDA,1.0,INE202E01016,NORMAL,True,33.03,IREDA
NSE_EQ,INFO EDGE (I) LTD,NSE,EQ,NSE_EQ|INE663F01032,1.0,100000.0,13751,10.0,NAUKRI,1.0,INE663F01032,NORMAL,True,29.52,
NSE_EQ,EICHER MOTORS LTD,NSE,EQ,NSE_EQ|INE066A01021,1.0,100000.0,910,50.0,EICHERMOT,1.0,INE066A01021,NORMAL,True,26.5,Eicher Motors
NSE_EQ,GUJARAT GAS LIMITED,NSE,EQ,NSE_EQ|INE844O01030,1.0,100000.0,10599,5.0,GUJGASLTD,1.0,INE844O01030,NORMAL,True,27.99,Gujarat Gas
NSE_EQ,HOME FIRST FIN CO IND LTD,NSE,EQ,NSE_EQ|INE481N01025,1.0,100000.0,2056,10.0,HOMEFIRST,1.0,INE481N01025,NORMAL,True,33.91,Home First Finance Co.
NSE_EQ,SAMHI HOTELS LIMITED,NSE,EQ,NSE_EQ|INE08U801020,1.0,100000.0,18614,1.0,SAMHI,1.0,INE08U801020,NORMAL,True,35.0,
NSE_EQ,CHEMPLAST SANMAR LIMITED,NSE,EQ,NSE_EQ|INE488A01050,1.0,100000.0,5449,5.0,CHEMPLASTS,1.0,INE488A01050,NORMAL,True,35.0,Chemplast Sanmar
NSE_EQ,BAJEL PROJECTS LIMITED,NSE,EQ,NSE_EQ|INE0KQN01018,1.0,100000.0,20531,1.0,BAJEL,1.0,INE0KQN01018,NORMAL,True,35.0,
NSE_EQ,MAHANAGAR TELEPHONE NIGAM,NSE,EQ,NSE_EQ|INE153A01019,1.0,100000.0,2294,1.0,MTNL,1.0,INE153A01019,NORMAL,True,37.97,MTNL
NSE_EQ,SKF IND (INDUSTRIAL) LTD,NSE,EQ,NSE_EQ|INE2J8701016,1.0,100000.0,760101,10.0,SKFINDUS,1.0,INE2J8701016,NORMAL,True,35.0,
NSE_EQ,CCL PRODUCTS (I) LTD,NSE,EQ,NSE_EQ|INE421D01022,1.0,100000.0,11452,5.0,CCL,1.0,INE421D01022,NORMAL,True,32.26,CCL Products
NSE_EQ,FEDERAL-MOGUL GOETZE (IND,NSE,EQ,NSE_EQ|INE529A01010,1.0,100000.0,1190,5.0,FMGOETZE,1.0,INE529A01010,NORMAL,True,35.0,Federal-Mogul Goetze (Ind
NSE_EQ,KRN HEAT EXCHANGE N REF L,NSE,EQ,NSE_EQ|INE0Q3J01015,1.0,100000.0,25643,5.0,KRN,1.0,INE0Q3J01015,NORMAL,True,35.49,
NSE_EQ,SWARAJ ENGINES LTD,NSE,EQ,NSE_EQ|INE277A01016,1.0,100000.0,3384,10.0,SWARAJENG,1.0,INE277A01016,NORMAL,True,35.0,Swaraj Engines
NSE_EQ,POWER GRID CORP. LTD.,NSE,EQ,NSE_EQ|INE752E01010,1.0,100000.0,14977,5.0,POWERGRID,1.0,INE752E01010,NORMAL,True,27.15,Power Grid Corp
NSE_EQ,GREENPANEL INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE08ZM01014,1.0,100000.0,13810,1.0,GREENPANEL,1.0,INE08ZM01014,NORMAL,True,35.0,Greenpanel Industries
NSE_EQ,TRAVEL FOOD SERVICES LTD,NSE,EQ,NSE_EQ|INE103V01028,1.0,100000.0,757545,10.0,TRAVELFOOD,1.0,INE103V01028,NORMAL,True,35.0,
NSE_EQ,DLF LIMITED,NSE,EQ,NSE_EQ|INE271C01023,1.0,100000.0,14732,5.0,DLF,1.0,INE271C01023,NORMAL,True,29.21,DLF
NSE_EQ,PIDILITE INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE318A01026,1.0,100000.0,2664,10.0,PIDILITIND,1.0,INE318A01026,NORMAL,True,26.5,Pidilite Industries
NSE_EQ,HUHTAMAKI INDIA LIMITED,NSE,EQ,NSE_EQ|INE275B01026,1.0,100000.0,2562,1.0,HUHTAMAKI,1.0,INE275B01026,NORMAL,True,35.0,Huhtamaki India
NSE_EQ,MAS FINANCIAL SERV LTD,NSE,EQ,NSE_EQ|INE348L01012,1.0,100000.0,199,5.0,MASFIN,1.0,INE348L01012,NORMAL,True,35.0,MAS Financial
NSE_EQ,BALMER LAWRIE & CO LTD,NSE,EQ,NSE_EQ|INE164A01016,1.0,100000.0,338,1.0,BALMLAWRIE,1.0,INE164A01016,NORMAL,True,35.0,Balmer Lawrie & Co
NSE_EQ,MEGHMANI ORGANICS LIMITED,NSE,EQ,NSE_EQ|INE0CT101020,1.0,100000.0,5394,1.0,MOL,1.0,INE0CT101020,NORMAL,True,35.0,Meghmani Organics
NSE_EQ,AEGIS LOGISTICS LIMITED,NSE,EQ,NSE_EQ|INE208C01025,1.0,100000.0,40,5.0,AEGISLOG,1.0,INE208C01025,NORMAL,True,35.37,Aegis Logistics
NSE_EQ,AHLUWALIA CONT IND LTD,NSE,EQ,NSE_EQ|INE758C01029,1.0,100000.0,17833,5.0,AHLUCONT,1.0,INE758C01029,NORMAL,True,35.0,Ahluwalia Cont Ind
NSE_EQ,GUFIC BIOSCIENCES LTD.,NSE,EQ,NSE_EQ|INE742B01025,1.0,100000.0,11606,5.0,GUFICBIO,1.0,INE742B01025,NORMAL,True,35.0,Gufic Biosciences
NSE_EQ,TOURISM FINANCE CORP. OF,NSE,EQ,NSE_EQ|INE305A01023,1.0,100000.0,3466,1.0,TFCILTD,1.0,INE305A01023,NORMAL,True,40.47,
NSE_EQ,ZENSAR TECHNOLOGIES  LTD,NSE,EQ,NSE_EQ|INE520A01027,1.0,100000.0,1076,5.0,ZENSARTECH,1.0,INE520A01027,NORMAL,True,31.66,Zensar Technologies
NSE_EQ,SKIPPER LIMITED,NSE,EQ,NSE_EQ|INE439E01022,1.0,100000.0,9428,5.0,SKIPPER,1.0,INE439E01022,NORMAL,True,37.06,Skipper
NSE_EQ,ROSSELL TECHSYS LIMITED,NSE,EQ,NSE_EQ|INE0OJW01016,1.0,100000.0,27353,5.0,ROSSTECH,1.0,INE0OJW01016,NORMAL,True,38.74,
NSE_EQ,LT FOODS LIMITED,NSE,EQ,NSE_EQ|INE818H01020,1.0,100000.0,13816,5.0,LTFOODS,1.0,INE818H01020,NORMAL,True,34.63,LT Foods
NSE_EQ,DCM SHRIRAM LIMITED,NSE,EQ,NSE_EQ|INE499A01024,1.0,100000.0,811,10.0,DCMSHRIRAM,1.0,INE499A01024,NORMAL,True,32.16,DCM Shriram
NSE_EQ,SEAMEC LIMITED,NSE,EQ,NSE_EQ|INE497B01018,1.0,100000.0,2616,10.0,SEAMECLTD,1.0,INE497B01018,NORMAL,True,35.0,Seamec
NSE_EQ,PONDY OXIDES & CHEM LTD,NSE,EQ,NSE_EQ|INE063E01053,1.0,100000.0,14385,10.0,POCL,1.0,INE063E01053,NORMAL,True,41.43,
NSE_EQ,INTELLECT DESIGN ARENA,NSE,EQ,NSE_EQ|INE306R01017,1.0,100000.0,5926,5.0,INTELLECT,1.0,INE306R01017,NORMAL,True,35.87,Intellect Design Arena
NSE_EQ,UJJIVAN SMALL FINANC BANK,NSE,EQ,NSE_EQ|INE551W01018,1.0,100000.0,15228,1.0,UJJIVANSFB,1.0,INE551W01018,NORMAL,True,35.0,Ujjivan Small Finance Bank
NSE_EQ,SHAKTI PUMPS (I) LTD,NSE,EQ,NSE_EQ|INE908D01010,1.0,100000.0,25574,5.0,SHAKTIPUMP,1.0,INE908D01010,NORMAL,True,37.91,Shakti Pumps (India)
NSE_EQ,ESCORTS KUBOTA LIMITED,NSE,EQ,NSE_EQ|INE042A01014,1.0,100000.0,958,10.0,ESCORTS,1.0,INE042A01014,NORMAL,True,29.07,Escorts Kubota
NSE_EQ,SUPRAJIT ENGINEERING LTD,NSE,EQ,NSE_EQ|INE399C01030,1.0,100000.0,11689,5.0,SUPRAJIT,1.0,INE399C01030,NORMAL,True,35.0,Suprajit Engineering
NSE_EQ,BATA INDIA LTD,NSE,EQ,NSE_EQ|INE176A01028,1.0,100000.0,371,5.0,BATAINDIA,1.0,INE176A01028,NORMAL,True,26.81,Bata India
NSE_EQ,TRIDENT LIMITED,NSE,EQ,NSE_EQ|INE064C01022,1.0,100000.0,9685,1.0,TRIDENT,1.0,INE064C01022,NORMAL,True,30.96,Trident
NSE_EQ,TECHNO ELEC & ENG CO. LTD,NSE,EQ,NSE_EQ|INE285K01026,1.0,100000.0,6445,5.0,TECHNOE,1.0,INE285K01026,NORMAL,True,35.1,Techno Electric & Engineering
NSE_EQ,TRIVENI ENGG. & INDS. LTD,NSE,EQ,NSE_EQ|INE256C01024,1.0,100000.0,13081,5.0,TRIVENI,1.0,INE256C01024,NORMAL,True,32.26,Triveni Engineering & Industries
NSE_EQ,WESTLIFE FOODWORLD LTD,NSE,EQ,NSE_EQ|INE274F01020,1.0,100000.0,11580,5.0,WESTLIFE,1.0,INE274F01020,NORMAL,True,35.0,Westlife Development
NSE_EQ,LAURUS LABS LIMITED,NSE,EQ,NSE_EQ|INE947Q01028,1.0,100000.0,19234,5.0,LAURUSLABS,1.0,INE947Q01028,NORMAL,True,30.31,Laurus Labs
NSE_EQ,ENDURANCE TECHNO. LTD.,NSE,EQ,NSE_EQ|INE913H01037,1.0,100000.0,18822,10.0,ENDURANCE,1.0,INE913H01037,NORMAL,True,30.23,Endurance Techno
NSE_EQ,MOIL LIMITED,NSE,EQ,NSE_EQ|INE490G01020,1.0,100000.0,20830,5.0,MOIL,1.0,INE490G01020,NORMAL,True,35.0,MOIL 125
NSE_EQ,BAJAJ FINSERV LTD.,NSE,EQ,NSE_EQ|INE918I01026,1.0,100000.0,16675,10.0,BAJAJFINSV,1.0,INE918I01026,NORMAL,True,26.58,Bajaj Finserv
NSE_EQ,JIO FIN SERVICES LTD,NSE,EQ,NSE_EQ|INE758E01017,1.0,100000.0,18143,5.0,JIOFIN,1.0,INE758E01017,NORMAL,True,29.1,
NSE_EQ,DR. REDDY S LABORATORIES,NSE,EQ,NSE_EQ|INE089A01031,1.0,100000.0,881,10.0,DRREDDY,1.0,INE089A01031,NORMAL,True,26.5,Dr. Reddy's Laboratories
NSE_EQ,MEDI ASSIST HEALTH SER L,NSE,EQ,NSE_EQ|INE456Z01021,1.0,100000.0,21705,5.0,MEDIASSIST,1.0,INE456Z01021,NORMAL,True,35.0,
NSE_EQ,SHRIRAM - LIQUIDSHRI,NSE,EQ,NSE_EQ|INF680P01422,1.0,100000.0,24374,1.0,LIQUIDSHRI,1.0,INF680P01422,NORMAL,True,25.0,
NSE_EQ,ZEN TECHNOLOGIES LIMITED,NSE,EQ,NSE_EQ|INE251B01027,1.0,100000.0,7508,10.0,ZENTEC,1.0,INE251B01027,NORMAL,True,36.43,ZEN TECHNOLOGIES
NSE_EQ,POLYPLEX CORPORATION LTD,NSE,EQ,NSE_EQ|INE633B01018,1.0,100000.0,2687,5.0,POLYPLEX,1.0,INE633B01018,NORMAL,True,35.0,Polyplex Corporation
NSE_EQ,STAR HEALTH & AL INS CO L,NSE,EQ,NSE_EQ|INE575P01011,1.0,100000.0,7083,5.0,STARHEALTH,1.0,INE575P01011,NORMAL,True,27.72,Star Health & Allied Insurance
NSE_EQ,UNICHEM LABORATORIES LTD,NSE,EQ,NSE_EQ|INE351A01035,1.0,100000.0,3579,5.0,UNICHEMLAB,1.0,INE351A01035,NORMAL,True,35.0,Unichem Laboratories
NSE_EQ,PREMIER EXPLOSIVES LTD,NSE,EQ,NSE_EQ|INE863B01029,1.0,100000.0,17397,5.0,PREMEXPLN,1.0,INE863B01029,NORMAL,True,42.29,
NSE_EQ,ZOTA HEALTH CARE LIMITED,NSE,EQ,NSE_EQ|INE358U01012,1.0,100000.0,11394,10.0,ZOTA,1.0,INE358U01012,NORMAL,True,36.15,Zota Health Care
NSE_EQ,BOROSIL RENEWABLES LTD,NSE,EQ,NSE_EQ|INE666D01022,1.0,100000.0,3149,5.0,BORORENEW,1.0,INE666D01022,NORMAL,True,35.0,Borosil Renewables
NSE_EQ,RAGHAV PRODUCTIVITY ENH L,NSE,EQ,NSE_EQ|INE912T01018,1.0,100000.0,24735,5.0,RPEL,1.0,INE912T01018,NORMAL,True,37.02,
NSE_EQ,PNC INFRATECH LTD.,NSE,EQ,NSE_EQ|INE195J01029,1.0,100000.0,9385,1.0,PNCINFRA,1.0,INE195J01029,NORMAL,True,35.0,PNC Infratech
NSE_EQ,RATTANINDIA ENT LIMITED,NSE,EQ,NSE_EQ|INE834M01019,1.0,100000.0,27297,1.0,RTNINDIA,1.0,INE834M01019,NORMAL,True,35.87,RattanIndia Entertainment
NSE_EQ,SHRIRAM PIST. & RING LTD,NSE,EQ,NSE_EQ|INE526E01018,1.0,100000.0,17186,10.0,SHRIPISTON,1.0,INE526E01018,NORMAL,True,35.0,
NSE_EQ,NHPC LTD,NSE,EQ,NSE_EQ|INE848E01016,1.0,100000.0,17400,1.0,NHPC,1.0,INE848E01016,NORMAL,True,29.34,NHPC
NSE_EQ,SHIPPING CORP OF ILA LTD,NSE,EQ,NSE_EQ|INE0PB301013,1.0,100000.0,23127,1.0,SCILAL,1.0,INE0PB301013,NORMAL,True,35.0,
NSE_EQ,CEMINDIA PROJECTS LIMITED,NSE,EQ,NSE_EQ|INE686A01026,1.0,100000.0,5622,5.0,CEMPRO,1.0,INE686A01026,NORMAL,True,35.8,ITD Cementation India
NSE_EQ,ZYDUS WELLNESS LIMITED,NSE,EQ,NSE_EQ|INE768C01028,1.0,100000.0,17635,5.0,ZYDUSWELL,1.0,INE768C01028,NORMAL,True,35.0,
NSE_EQ,EPIGRAL LIMITED,NSE,EQ,NSE_EQ|INE071N01016,1.0,100000.0,5382,10.0,EPIGRAL,1.0,INE071N01016,NORMAL,True,35.21,Meghmani Finechem
NSE_EQ,APTUS VALUE HSG FIN I LTD,NSE,EQ,NSE_EQ|INE852O01025,1.0,100000.0,5435,5.0,APTUS,1.0,INE852O01025,NORMAL,True,29.78,Aptus Value Hsg Fin
NSE_EQ,MPS LIMITED,NSE,EQ,NSE_EQ|INE943D01017,1.0,100000.0,10578,10.0,MPSLTD,1.0,INE943D01017,NORMAL,True,35.83,MPS
NSE_EQ,PTC INDIA FIN SERV LTD,NSE,EQ,NSE_EQ|INE560K01014,1.0,100000.0,22602,1.0,PFS,1.0,INE560K01014,NORMAL,True,35.0,PTC India Fin Serv
NSE_EQ,HEG LTD,NSE,EQ,NSE_EQ|INE545A01024,1.0,100000.0,1336,5.0,HEG,1.0,INE545A01024,NORMAL,True,34.81,
NSE_EQ,AGI GREENPAC LIMITED,NSE,EQ,NSE_EQ|INE415A01038,1.0,100000.0,1412,5.0,AGI,1.0,INE415A01038,NORMAL,True,35.1,AGI Greenpac
NSE_EQ,SEPC LIMITED,NSE,EQ,NSE_EQ|INE964H01014,1.0,100000.0,15308,1.0,SEPC,1.0,INE964H01014,NORMAL,True,38.56,SEPC
NSE_EQ,ONE 97 COMMUNICATIONS LTD,NSE,EQ,NSE_EQ|INE982J01020,1.0,100000.0,6705,10.0,PAYTM,1.0,INE982J01020,NORMAL,True,35.07,Paytm
NSE_EQ,POLY MEDICURE LIMITED,NSE,EQ,NSE_EQ|INE205C01021,1.0,100000.0,25718,10.0,POLYMED,1.0,INE205C01021,NORMAL,True,34.07,Poly Medicure
NSE_EQ,TVS SUPPLY CHAIN SOL L,NSE,EQ,NSE_EQ|INE395N01027,1.0,100000.0,18151,1.0,TVSSCS,1.0,INE395N01027,NORMAL,True,35.0,TVS Supply Chain Solutions
NSE_EQ,KNR CONSTRU LTD.,NSE,EQ,NSE_EQ|INE634I01029,1.0,100000.0,15283,1.0,KNRCON,1.0,INE634I01029,NORMAL,True,35.0,KNR Constructions
NSE_EQ,PAGE INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE761H01022,1.0,100000.0,14413,500.0,PAGEIND,1.0,INE761H01022,NORMAL,True,26.6,Page Industries
NSE_EQ,ZF COM VE CTR SYS IND LTD,NSE,EQ,NSE_EQ|INE342J01019,1.0,100000.0,16915,100.0,ZFCVINDIA,1.0,INE342J01019,NORMAL,True,30.76,ZF Steering Gear (India)
NSE_EQ,VENTIVE HOSPITALITY LTD,NSE,EQ,NSE_EQ|INE781S01027,1.0,100000.0,28847,5.0,VENTIVE,1.0,INE781S01027,NORMAL,True,29.53,
NSE_EQ,INNOVA CAPTAB LIMITED,NSE,EQ,NSE_EQ|INE0DUT01020,1.0,100000.0,21062,5.0,INNOVACAP,1.0,INE0DUT01020,NORMAL,True,35.0,INNOVACAP
NSE_EQ,SAATVIK GREEN ENERGY LTD,NSE,EQ,NSE_EQ|INE13B501022,1.0,100000.0,759057,5.0,SAATVIKGL,1.0,INE13B501022,NORMAL,True,35.0,
NSE_EQ,INOX GREEN ENERGY SER LTD,NSE,EQ,NSE_EQ|INE510W01014,1.0,100000.0,12188,1.0,INOXGREEN,1.0,INE510W01014,NORMAL,True,39.03,Inox Green Energy Services
NSE_EQ,ASTRA MICROWAVE LTD,NSE,EQ,NSE_EQ|INE386C01029,1.0,100000.0,11618,5.0,ASTRAMICRO,1.0,INE386C01029,NORMAL,True,35.0,Astra Microwave
NSE_EQ,WEBSOL ENERGY SYSTEM LTD,NSE,EQ,NSE_EQ|INE855C01023,1.0,100000.0,14602,1.0,WEBELSOLAR,1.0,INE855C01023,NORMAL,True,41.07,
NSE_EQ,ASIAN GRANITO IND. LTD.,NSE,EQ,NSE_EQ|INE022I01019,1.0,100000.0,14889,1.0,ASIANTILES,1.0,INE022I01019,NORMAL,True,35.0,Asian Granito Ind
NSE_EQ,NIP IND ETF ETF NV20,NSE,EQ,NSE_EQ|INF204KB18I3,1.0,100000.0,9847,1.0,NV20BEES,1.0,INF204KB18I3,NORMAL,True,26.5,NIP ETF ETF NV20
NSE_EQ,TVS MOTOR COMPANY  LTD,NSE,EQ,NSE_EQ|INE494B01023,1.0,100000.0,8479,10.0,TVSMOTOR,1.0,INE494B01023,NORMAL,True,27.19,TVS Motor Company
NSE_EQ,VST TILLERS TRACTORS LTD,NSE,EQ,NSE_EQ|INE764D01017,1.0,100000.0,24292,50.0,VSTTILLERS,1.0,INE764D01017,NORMAL,True,35.0,VST Tillers Tractors
NSE_EQ,JK LAKSHMI CEMENT LTD,NSE,EQ,NSE_EQ|INE786A01032,1.0,100000.0,13491,5.0,JKLAKSHMI,1.0,INE786A01032,NORMAL,True,35.0,JK Lakshmi Cement
NSE_EQ,REDTAPE LIMITED,NSE,EQ,NSE_EQ|INE0LXT01019,1.0,100000.0,17859,1.0,REDTAPE,1.0,INE0LXT01019,NORMAL,True,35.0,Redtape
NSE_EQ,NIP IND ETF HANGSENG BEES,NSE,EQ,NSE_EQ|INF204KB19I1,1.0,100000.0,18284,1.0,HNGSNGBEES,1.0,INF204KB19I1,NORMAL,True,25.0,NIP ETF Hangseng Bees
NSE_EQ,NIP IND ETF GOLD BEES,NSE,EQ,NSE_EQ|INF204KB17I5,1.0,100000.0,14428,1.0,GOLDBEES,1.0,INF204KB17I5,NORMAL,True,28.99,Gold BeES
NSE_EQ,NIP IND ETF LONGTERM GILT,NSE,EQ,NSE_EQ|INF204KB1882,1.0,100000.0,17700,1.0,LTGILTBEES,1.0,INF204KB1882,NORMAL,True,25.0,NIP ETF Longterm Gilt
NSE_EQ,JAMNA AUTO IND LTD,NSE,EQ,NSE_EQ|INE039C01032,1.0,100000.0,20778,1.0,JAMNAAUTO,1.0,INE039C01032,NORMAL,True,35.0,Jamna Auto Industries
NSE_EQ,KEWAL KIRAN CLOTHING LTD,NSE,EQ,NSE_EQ|INE401H01017,1.0,100000.0,13381,5.0,KKCL,1.0,INE401H01017,NORMAL,True,35.0,Kewal Kiran Clothing
NSE_EQ,PRAKASH INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE603A01013,1.0,100000.0,2708,1.0,PRAKASH,1.0,INE603A01013,NORMAL,True,35.58,Prakash Industries
NSE_EQ,TILAKNAGAR INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE133E01013,1.0,100000.0,19196,5.0,TI,1.0,INE133E01013,NORMAL,True,37.09,Tilaknagar Industries
NSE_EQ,NIP IND ETF PSU BANK BEES,NSE,EQ,NSE_EQ|INF204KB16I7,1.0,100000.0,15032,1.0,PSUBNKBEES,1.0,INF204KB16I7,NORMAL,True,26.9,NIP ETF PSU Bank Bees
NSE_EQ,TBO TEK LIMITED,NSE,EQ,NSE_EQ|INE673O01025,1.0,100000.0,23740,10.0,TBOTEK,1.0,INE673O01025,NORMAL,True,32.64,
NSE_EQ,TENNECO CLEAN AIR INDIA L,NSE,EQ,NSE_EQ|INE19RI01016,1.0,100000.0,759880,5.0,TENNIND,1.0,INE19RI01016,NORMAL,True,35.0,
NSE_EQ,INTERGLOBE AVIATION LTD,NSE,EQ,NSE_EQ|INE646L01027,1.0,100000.0,11195,10.0,INDIGO,1.0,INE646L01027,NORMAL,True,28.77,Interglobe Aviation
NSE_EQ,HYUNDAI MOTOR INDIA LTD,NSE,EQ,NSE_EQ|INE0V6F01027,1.0,100000.0,25844,10.0,HYUNDAI,1.0,INE0V6F01027,NORMAL,True,27.52,
NSE_EQ,ZYDUS LIFESCIENCES LTD,NSE,EQ,NSE_EQ|INE010B01027,1.0,100000.0,7929,5.0,ZYDUSLIFE,1.0,INE010B01027,NORMAL,True,26.5,Zydus Lifesciences
NSE_EQ,NIP IND ETF BANK BEES,NSE,EQ,NSE_EQ|INF204KB15I9,1.0,100000.0,11439,1.0,BANKBEES,1.0,INF204KB15I9,NORMAL,True,26.5,Bank BeES
NSE_EQ,EXIDE INDUSTRIES LTD,NSE,EQ,NSE_EQ|INE302A01020,1.0,100000.0,676,5.0,EXIDEIND,1.0,INE302A01020,NORMAL,True,28.21,Exide Industries
NSE_EQ,NIP IND ETF IT,NSE,EQ,NSE_EQ|INF204KB15V2,1.0,100000.0,19084,1.0,ITBEES,1.0,INF204KB15V2,NORMAL,True,26.5,NIP ETF IT
NSE_EQ,EUREKA FORBES LIMITED,NSE,EQ,NSE_EQ|INE0KCE01017,1.0,100000.0,25162,5.0,EUREKAFORB,1.0,INE0KCE01017,NORMAL,True,35.0,
NSE_EQ,JUBILANT INGREVIA LIMITED,NSE,EQ,NSE_EQ|INE0BY001018,1.0,100000.0,2783,5.0,JUBLINGREA,1.0,INE0BY001018,NORMAL,True,34.25,Jubilant Ingrevia
NSE_EQ,BANSAL WIRE INDUSTRIES L,NSE,EQ,NSE_EQ|INE0B9K01025,1.0,100000.0,24386,5.0,BANSALWIRE,1.0,INE0B9K01025,NORMAL,True,35.0,
NSE_EQ,ROLEX RINGS LIMITED,NSE,EQ,NSE_EQ|INE645S01024,1.0,100000.0,5279,1.0,ROLEXRINGS,1.0,INE645S01024,NORMAL,True,35.0,
NSE_EQ,NIP IND ETF NIFTY BEES,NSE,EQ,NSE_EQ|INF204KB14I2,1.0,100000.0,10576,1.0,NIFTYBEES,1.0,INF204KB14I2,NORMAL,True,25.0,NIP ETF Nifty Bees
NSE_EQ,PANAMA PETROCHEM LTD,NSE,EQ,NSE_EQ|INE305C01029,1.0,100000.0,25392,5.0,PANAMAPET,1.0,INE305C01029,NORMAL,True,35.0,Panama Petrochem
NSE_EQ,SHYAM METALICS AND ENGY L,NSE,EQ,NSE_EQ|INE810G01011,1.0,100000.0,4693,5.0,SHYAMMETL,1.0,INE810G01011,NORMAL,True,30.0,Shyam Metalics and Energy
NSE_EQ,JAIPRAKASH POWER VEN. LTD,NSE,EQ,NSE_EQ|INE351F01018,1.0,100000.0,11763,1.0,JPPOWER,1.0,INE351F01018,NORMAL,True,37.5,Jaiprakash Power Ventures
NSE_EQ,PAISALO DIGITAL LIMITED,NSE,EQ,NSE_EQ|INE420C01059,1.0,100000.0,25468,1.0,PAISALO,1.0,INE420C01059,NORMAL,True,35.6,Paisalo Digital
NSE_EQ,MANKIND PHARMA LIMITED,NSE,EQ,NSE_EQ|INE634S01028,1.0,100000.0,15380,10.0,MANKIND,1.0,INE634S01028,NORMAL,True,28.35,Mankind Pharma
NSE_EQ,MUKAND LTD.,NSE,EQ,NSE_EQ|INE304A01026,1.0,100000.0,11325,1.0,MUKANDLTD,1.0,INE304A01026,NORMAL,True,35.01,Mukand
NSE_EQ,SENCO GOLD LIMITED,NSE,EQ,NSE_EQ|INE602W01027,1.0,100000.0,17271,5.0,SENCO,1.0,INE602W01027,NORMAL,True,35.0,
NSE_EQ,WELSPUN CORP LIMITED,NSE,EQ,NSE_EQ|INE191B01025,1.0,100000.0,11821,5.0,WELCORP,1.0,INE191B01025,NORMAL,True,32.74,Welspun Corp
NSE_EQ,BHARTI AIRTEL LIMITED,NSE,EQ,NSE_EQ|INE397D01024,1.0,100000.0,10604,10.0,BHARTIARTL,1.0,INE397D01024,NORMAL,True,26.5,Bharti Airtel
NSE_EQ,AVENUE SUPERMARTS LIMITED,NSE,EQ,NSE_EQ|INE192R01011,1.0,100000.0,19913,10.0,DMART,1.0,INE192R01011,NORMAL,True,27.61,Avenue Supermarts
NSE_EQ,NAZARA TECHNOLOGIES LTD,NSE,EQ,NSE_EQ|INE418L01047,1.0,100000.0,2987,5.0,NAZARA,1.0,INE418L01047,NORMAL,True,35.0,
NSE_EQ,UNITED BREWERIES LTD,NSE,EQ,NSE_EQ|INE686F01025,1.0,100000.0,16713,10.0,UBL,1.0,INE686F01025,NORMAL,True,26.5,United Breweries
NSE_EQ,DSPAMC - MIDCAPADD,NSE,EQ,NSE_EQ|INF740KA1WW5,1.0,100000.0,760356,1.0,MIDCAPADD,1.0,INF740KA1WW5,NORMAL,True,25.0,
NSE_EQ,DSPAMC - MSCIADD,NSE,EQ,NSE_EQ|INF740KA1WV7,1.0,100000.0,759978,1.0,MSCIADD,1.0,INF740KA1WV7,NORMAL,True,25.0,
